0.032040816,New Point
1.663492063,New Point
3.024761905,New Point
4.421587302,New Point
6.113015873,New Point
7.555918367,New Point
8.909931973,New Point
10.321632653,New Point
12.048979592,New Point
13.339863946,New Point
15.181496599,New Point
